HLHLLHHHLLLLHHLHHLLLLLLHHHHHHLLHLLHLLHHHHHLHLLLHHLHHHHHLHHLLLHLL
W_LIST: 2.7124 0.557734 -3.18345 1.08572 -1.39687 -2.66336 3.85469 1.9192 -3.97455 -3.12085 1.90221 -1.02167 2.03041 -1.12065 2.72252 -1.7589 -1.12992 2.96108 -0.987221 -3.71351 -0.688023 3.2012 2.4894 3.45113 0.806525 1.99112 2.28555 2.84299 -1.75971 2.79142 1.55373 -2.41686 -3.10967 3.02987 -3.82613 1.46748 -0.671955 2.33837 -0.274492 3.31024 -1.59642 -0.48027 1.39029 -1.44842 -2.92527 2.08038 -3.79119 -2.71802 2.72709 -1.13939 -1.87629 -2.34388 0.764902 1.23909 3.49882 1.73957 3.63509 1.58375 0.311635 -0.848064 -2.92051 -2.93342 3.97471 -3.56 
st	op	ed	phy
SITE: 5	6	8	0
SITE: 32	34	35	1
SITE: 33	35	37	1
SITE: 32	33	37	1
SITE: 30	32	36	0
SITE: 30	31	37	1
SITE: 28	29	36	1
SITE: 28	36	37	0
SITE: 27	28	37	1
SITE: 27	37	38	0
SITE: 30	39	40	0
SITE: 27	30	40	1
SITE: 42	44	45	0
SITE: 42	45	46	1
SITE: 43	46	48	0
SITE: 42	47	48	1
SITE: 42	48	49	0
SITE: 3	5	7	1
SITE: 3	7	8	0
SITE: 2	4	8	0
SITE: 1	2	8	1
SITE: 0	0	8	0
SITE: 9	10	12	1
SITE: 3	9	11	0
SITE: 1	8	11	0
SITE: 1	11	12	0
SITE: 1	12	13	0
SITE: 3	14	15	1
SITE: 1	13	15	1
SITE: 3	15	17	1
SITE: 1	16	17	1
SITE: 1	17	18	1
SITE: 3	19	20	0
SITE: 1	3	20	1
SITE: 1	18	21	0
SITE: 42	43	50	1
SITE: 41	42	50	1
SITE: 38	40	49	1
SITE: 27	41	49	1
SITE: 27	49	50	0
SITE: 38	51	52	1
SITE: 27	50	52	1
SITE: 38	53	54	0
SITE: 27	52	54	0
SITE: 27	54	55	0
SITE: 27	55	56	1
SITE: 27	56	57	0
SITE: 27	57	58	0
SITE: 38	59	60	0
SITE: 27	58	60	1
SITE: 38	61	62	1
SITE: 27	60	62	0
SITE: 27	62	63	1
SITE: 1	21	22	1
SITE: 20	23	24	0
SITE: 1	22	24	1
SITE: 1	24	25	0
SITE: 1	25	26	0
SITE: 20	27	38	0
SITE: 1	26	38	0
WARN: Unitary gate is identity
SITE: 63	63	63	0
WARN: Unitary gate is identity
SITE: 20	20	20	0
WARN: Unitary gate is identity
SITE: 38	38	38	0
WARN: Unitary gate is identity
SITE: 1	1	1	1
MPS Info: 4.36964 0.501343 0.52534 
Writing MPS done!
