HLHLLHHHLLLLHHLHHLLLLLLHHHHHHLLHLLHLLHHHHHLHLLLHHLHHHHHLHHLLLHLL
W_LIST: 6.1029 1.2549 -7.16276 2.44287 -3.14295 -5.99256 8.67305 4.31819 -8.94275 -7.02191 4.27998 -2.29876 4.56842 -2.52145 6.12566 -3.95751 -2.54231 6.66243 -2.22125 -8.35541 -1.54805 7.2027 5.60114 7.76503 1.81468 4.48002 5.14249 6.39672 -3.95935 6.28069 3.49589 -5.43793 -6.99675 6.8172 -8.6088 3.30184 -1.5119 5.26133 -0.617607 7.44803 -3.59196 -1.08061 3.12815 -3.25894 -6.58186 4.68085 -8.53019 -6.11553 6.13594 -2.56362 -4.22165 -5.27374 1.72103 2.78795 7.87234 3.91404 8.17895 3.56343 0.701178 -1.90814 -6.57115 -6.6002 8.94309 -8.00999 
st	op	ed	phy
SITE: 5	6	8	0
SITE: 32	34	35	1
SITE: 33	35	37	1
SITE: 32	33	37	1
SITE: 36	37	39	0
SITE: 32	36	39	0
SITE: 32	39	40	0
SITE: 30	32	38	0
SITE: 30	31	40	1
SITE: 28	29	38	1
SITE: 28	30	40	1
SITE: 27	28	40	1
SITE: 45	46	48	0
SITE: 44	47	48	1
SITE: 44	48	49	0
SITE: 42	44	45	0
SITE: 42	45	49	1
SITE: 12	14	15	1
SITE: 13	15	17	1
SITE: 12	13	17	1
SITE: 12	17	18	1
SITE: 11	12	18	0
SITE: 9	10	16	1
SITE: 9	16	18	1
SITE: 7	8	11	0
SITE: 5	9	11	0
SITE: 5	7	18	0
SITE: 11	19	20	0
SITE: 5	11	20	0
SITE: 5	18	21	0
SITE: 3	5	20	1
SITE: 3	4	21	0
SITE: 2	3	21	1
SITE: 1	2	21	1
SITE: 0	0	21	0
SITE: 41	42	49	1
SITE: 38	40	43	1
SITE: 38	43	49	1
SITE: 27	41	49	1
SITE: 27	49	50	0
SITE: 38	51	52	1
SITE: 27	50	52	1
SITE: 38	53	54	0
WARN: Unitary gate is identity
SITE: 52	52	52	0
SITE: 27	54	55	0
SITE: 27	55	56	1
SITE: 27	56	57	0
SITE: 27	57	58	0
SITE: 38	59	60	0
WARN: Unitary gate is identity
SITE: 58	58	58	1
SITE: 1	21	22	1
SITE: 20	23	24	0
SITE: 1	22	24	1
SITE: 1	24	25	0
SITE: 26	27	60	0
SITE: 20	26	38	0
SITE: 1	25	38	0
SITE: 1	20	60	0
SITE: 38	61	62	1
SITE: 1	60	62	0
SITE: 1	63	63	0
WARN: Unitary gate is identity
SITE: 62	62	62	1
WARN: Unitary gate is identity
SITE: 1	1	1	1
WARN: Unitary gate is identity
SITE: 38	38	38	0
MPS Info: 7.40929 0.289471 0.277854 
Writing MPS done!
