HLHLLHHHLLLLHHLHHLLLLLLHHHHHHLLHLLHLLHHHHHLHLLLHHLHHHHHLHHLLLHLL
W_LIST: 2.25807 0.464313 -2.65022 0.90386 -1.16289 -2.21725 3.20903 1.59773 -3.30882 -2.59811 1.58359 -0.850542 1.69032 -0.932938 2.2665 -1.46428 -0.940655 2.4651 -0.821861 -3.0915 -0.572779 2.665 2.07242 2.87306 0.671432 1.65761 1.90272 2.36679 -1.46496 2.32385 1.29348 -2.01203 -2.5888 2.52236 -3.18526 1.22168 -0.559403 1.94669 -0.228514 2.75577 -1.32902 -0.399825 1.15742 -1.20581 -2.43529 1.73192 -3.15617 -2.26275 2.2703 -0.94854 -1.56201 -1.95128 0.636781 1.03154 2.91277 1.44819 3.02621 1.31847 0.259436 -0.706013 -2.43133 -2.44208 3.30894 -2.9637 
st	op	ed	phy
SITE: 5	6	8	0
SITE: 32	34	35	1
SITE: 33	35	37	1
SITE: 32	33	37	1
SITE: 30	32	36	0
SITE: 30	31	37	1
SITE: 28	29	36	1
SITE: 28	36	37	0
SITE: 27	28	37	1
SITE: 27	37	38	0
SITE: 30	39	40	0
SITE: 27	38	40	0
SITE: 3	5	7	1
SITE: 3	7	8	0
SITE: 2	4	8	0
SITE: 1	2	8	1
SITE: 0	0	8	0
SITE: 42	44	45	0
SITE: 42	45	46	1
SITE: 43	46	48	0
SITE: 42	47	48	1
SITE: 42	48	49	0
SITE: 9	10	12	1
SITE: 3	9	11	0
SITE: 1	8	11	0
SITE: 1	11	12	0
SITE: 1	12	13	0
SITE: 3	14	15	1
SITE: 1	13	15	1
SITE: 3	15	17	1
SITE: 1	16	17	1
SITE: 1	17	18	1
SITE: 3	19	20	0
SITE: 1	18	20	0
SITE: 1	3	21	1
SITE: 42	43	50	1
SITE: 41	42	50	1
SITE: 30	41	49	1
SITE: 27	40	49	1
SITE: 27	49	50	0
SITE: 30	51	52	1
SITE: 27	50	52	1
SITE: 30	53	54	0
SITE: 27	52	54	0
SITE: 27	54	55	0
SITE: 27	55	56	1
SITE: 27	56	57	0
SITE: 27	57	58	0
SITE: 30	58	60	1
SITE: 27	59	60	0
SITE: 30	61	62	1
SITE: 27	60	62	0
SITE: 27	62	63	1
SITE: 1	21	22	1
SITE: 1	22	23	1
SITE: 1	23	24	0
SITE: 1	24	25	0
SITE: 1	25	26	0
SITE: 20	26	30	0
SITE: 1	27	30	0
SITE: 1	63	63	0
SITE: 1	20	30	0
WARN: Unitary gate is identity
SITE: 1	1	1	1
WARN: Unitary gate is identity
SITE: 30	30	30	1
MPS Info: 3.97218 0.657971 0.571501 
Writing MPS done!
